OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
L,comb,down_topmass,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.00010221687261946499 
L,comb,down_topmass,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.0004286209587007761 
L,comb,down_topmass,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.00058362958952784538 
L,comb,down_topmass,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-8.1028338172473013e-06 
L,comb,down_topmass,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-3.1354004022432491e-05 
L,comb,down_topmass,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)- -0.00013015941658522934 
L,comb,down_type3,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.029180349356729862 
L,comb,down_type3,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.013082294745644072 
L,comb,down_type3,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.021377511762098286 
L,comb,down_type3,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.017094077287773887 
L,comb,down_type3,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.014589077426287327 
L,comb,down_type3,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.0099174008199335237 
L,comb,down_type3,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.022258812019753098 
L,comb,down_type3,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.098805481468128495 
L,comb,down_type3,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.11266720117710723 
L,comb,down_type3,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.011672139554606853 
L,comb,down_type3,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.0052329179528767299 
L,comb,down_type3,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.0085510045405476354 
L,comb,down_type3,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.0068376311527676044 
L,comb,down_type3,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.0058356306909260348 
L,comb,down_type3,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.0039669603915180951 
L,comb,down_type3,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.0089035238285835837 
L,comb,down_type3,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.039522191494593621 
L,comb,down_type3,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)-0.045066881445722656 
L,comb,up,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.036870192736387253 
L,comb,up,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.018523497506976128 
L,comb,up,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.026087731122970581 
L,comb,up,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.021970339119434357 
L,comb,up,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.021595878526568413 
L,comb,up,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.021700587123632431 
L,comb,up,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.036243773996829987 
L,comb,up,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.1063893660902977 
L,comb,up,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.12296096235513687 
L,comb,up,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.014748076908290386 
L,comb,up,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0074093989096581936 
L,comb,up,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.010435092262923717 
L,comb,up,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0087881358340382576 
L,comb,up,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0086383512243628502 
L,comb,up,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0086802346631884575 
L,comb,up,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.014497509226202965 
L,comb,up,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.04255574569106102 
L,comb,up,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.049184385687112808 
L,comb,up_fsr,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00032174494117498398 
L,comb,up_fsr,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-5.4490101319970563e-05 
L,comb,up_fsr,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00045753756421618164 
L,comb,up_fsr,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00024231470888480544 
L,comb,up_fsr,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00064771226607263088 
L,comb,up_fsr,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0047858096659183502 
L,comb,up_fsr,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0024451573844999075 
L,comb,up_fsr,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00075349706457927823 
L,comb,up_fsr,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00032283127075061202 
L,comb,up_fsr,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00012869798229075968 
L,comb,up_fsr,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-2.1796040527988225e-05 
L,comb,up_fsr,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0001830150285968557 
L,comb,up_fsr,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+9.6925883553922176e-05 
L,comb,up_fsr,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00025908491807058454 
L,comb,up_fsr,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0019143238896504045 
L,comb,up_fsr,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00097806297708302736 
L,comb,up_fsr,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00030139883165247738 
L,comb,up_fsr,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00012913250247947872 
L,comb,up_hdamp,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0003209860878996551 
L,comb,up_hdamp,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00079362443648278713 
L,comb,up_hdamp,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0010230042971670628 
L,comb,up_hdamp,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0014276157598942518 
L,comb,up_hdamp,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0010563555406406522 
L,comb,up_hdamp,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0012062434107065201 
L,comb,up_hdamp,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00020419896463863552 
L,comb,up_hdamp,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00066430255537852645 
L,comb,up_hdamp,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0011696422006934881 
L,comb,up_hdamp,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00012839442933909595 
L,comb,up_hdamp,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00031744976877234876 
L,comb,up_hdamp,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0004092017188668251 
L,comb,up_hdamp,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00057104631559923291 
L,comb,up_hdamp,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00042254221625626087 
L,comb,up_hdamp,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00048249735846184194 
L,comb,up_hdamp,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+8.1679587310645729e-05 
L,comb,up_hdamp,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00026572102797217667 
L,comb,up_hdamp,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00046785688027739525 
L,comb,up_isr,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-5.1496790547389537e-05 
L,comb,up_isr,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00025093898875638843 
L,comb,up_isr,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00015517338761128485 
L,comb,up_isr,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0005465575959533453 
L,comb,up_isr,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00064796418882906437 
L,comb,up_isr,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0040665334090590477 
L,comb,up_isr,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0044052265584468842 
L,comb,up_isr,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0033617899753153324 
L,comb,up_isr,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+3.8715301343472674e-05 
L,comb,up_isr,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-2.0598716218955815e-05 
L,comb,up_isr,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00010037559695774689 
L,comb,up_isr,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+6.2069353589322418e-05 
L,comb,up_isr,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00021862302673980594 
L,comb,up_isr,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00025918567553162575 
L,comb,up_isr,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0016266134334728122 
L,comb,up_isr,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0017620907165110111 
L,comb,up_isr,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0013447159435600042 
L,comb,up_isr,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+1.5486120901186951e-05 
L,comb,up_jer,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00057387974811717868 
L,comb,up_jer,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00028365087928250432 
L,comb,up_jer,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0013685383601114154 
L,comb,up_jer,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00013063926598988473 
L,comb,up_jer,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-3.6109926440985873e-05 
L,comb,up_jer,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0009997726883739233 
L,comb,up_jer,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0040113264694809914 
L,comb,up_jer,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.003062286414206028 
L,comb,up_jer,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0013229576870799065 
L,comb,up_jer,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00022955190797802061 
L,comb,up_jer,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00011346035171300173 
L,comb,up_jer,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00054741534404456615 
L,comb,up_jer,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+5.2255709306336939e-05 
L,comb,up_jer,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-1.444397094019223e-05 
L,comb,up_jer,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00039990906952880323 
L,comb,up_jer,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0016045304946601391 
L,comb,up_jer,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0012249145656824112 
L,comb,up_jer,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00052918307483196259 
L,comb,up_jes,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.012663545086979866 
L,comb,up_jes,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00014392803132068366 
L,comb,up_jes,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+5.3465955716092139e-05 
L,comb,up_jes,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0022724615409970284 
L,comb,up_jes,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0012370490003377199 
L,comb,up_jes,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00020410785509739071 
L,comb,up_jes,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00027133178082294762 
L,comb,up_jes,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00068305112654343247 
L,comb,up_jes,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.004559375811368227 
L,comb,up_jes,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0050654178485274315 
L,comb,up_jes,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+5.757121107308194e-05 
L,comb,up_jes,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+2.1386382286436856e-05 
L,comb,up_jes,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00090898456983268261 
L,comb,up_jes,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00049481960013508797 
L,comb,up_jes,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+8.1643142038956285e-05 
L,comb,up_jes,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.000108532709418796 
L,comb,up_jes,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0002732204447966069 
L,comb,up_jes,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0018237503245472908 
L,comb,up_pileup,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.010478949174284935 
L,comb,up_pileup,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0079607106745243073 
L,comb,up_pileup,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0016194711206480861 
L,comb,up_pileup,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0030226428061723709 
L,comb,up_pileup,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0004227822064422071 
L,comb,up_pileup,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00027947954367846251 
L,comb,up_pileup,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0010836860164999962 
L,comb,up_pileup,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0036492566578090191 
L,comb,up_pileup,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0012259397190064192 
L,comb,up_pileup,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0041915797628462315 
L,comb,up_pileup,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.003184284083545208 
L,comb,up_pileup,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00064778845990076661 
L,comb,up_pileup,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0012090571690350771 
L,comb,up_pileup,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00016911288548726588 
L,comb,up_pileup,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00011179182183695957 
L,comb,up_pileup,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00043347442988306284 
L,comb,up_pileup,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0014597026165574789 
L,comb,up_pileup,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00049037591088563204 
L,comb,up_qcdscale,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0003026030317414552 
L,comb,up_qcdscale,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00091547041665762663 
L,comb,up_qcdscale,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0012336071813479066 
L,comb,up_qcdscale,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0014867550926283002 
L,comb,up_qcdscale,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0020450134761631489 
L,comb,up_qcdscale,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00096643576398491859 
L,comb,up_qcdscale,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.012237540446221828 
L,comb,up_qcdscale,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0014704336645081639 
L,comb,up_qcdscale,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+5.503399734152481e-05 
L,comb,up_qcdscale,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00012104120833100751 
L,comb,up_qcdscale,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00036618817830458283 
L,comb,up_qcdscale,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00049344287253916264 
L,comb,up_qcdscale,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00059470202540978789 
L,comb,up_qcdscale,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00081800541374832392 
L,comb,up_qcdscale,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00038657430559396744 
L,comb,up_qcdscale,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.0048950160853564739 
L,comb,up_qcdscale,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00058817345416173339 
L,comb,up_qcdscale,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+2.2013598936609924e-05 
L,comb,up_statistic,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.015398375689983368 
L,comb,up_statistic,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.010340929962694645 
L,comb,up_statistic,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.014701512642204762 
L,comb,up_statistic,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.013095783069729805 
L,comb,up_statistic,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.015637930482625961 
L,comb,up_statistic,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.018096484243869781 
L,comb,up_statistic,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.025012664496898651 
L,comb,up_statistic,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.038968369364738464 
L,comb,up_statistic,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.048988532274961472 
L,comb,up_statistic,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0061593502759933472 
L,comb,up_statistic,5,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0041363718919456005 
L,comb,up_statistic,5,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0058806049637496471 
L,comb,up_statistic,5,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.005238313227891922 
L,comb,up_statistic,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0062551721930503845 
L,comb,up_statistic,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0072385934181511402 
L,comb,up_statistic,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.01000506617128849 
L,comb,up_statistic,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.015587348490953445 
L,comb,up_statistic,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.019595412537455559 
L,comb,up_topmass,4,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+6.7004664742853492e-05 
L,comb,up_topmass,4,0.0,2.5,30,50,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00017532445781398565 
L,comb,up_topmass,4,0.0,2.5,50,70,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00037019670708104968 
L,comb,up_topmass,4,0.0,2.5,70,100,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.00025554216699674726 
L,comb,up_topmass,4,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0010715523967519403 
L,comb,up_topmass,4,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0014590739738196135 
L,comb,up_topmass,4,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+2.0257084543118253e-05 
L,comb,up_topmass,4,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+7.8385011875070632e-05 
L,comb,up_topmass,4,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+-0.00032539854873903096 
L,comb,up_topmass,5,0.0,2.5,20,30,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+2.6801864805747755e-05 
